vendor_id,city,zone_type,vendor_age_years,years_in_business,food_category,license_status,avg_daily_revenue_inr,avg_daily_customers,monthly_stall_rent_inr,num_helpers,hours_open_per_day,competition_within_100m,monthly_health_inspection_score,had_fine_last_year,avg_monthly_rainfall_mm,season_of_observation,has_online_presence,customer_complaint_rate,vendor_survived
VSF-16791,Hyderabad,Residential,44.0,5.0,Chaat,Unlicensed,6367.11,328.0,,0,7.25,8.0,46.92,1.0,108.68,Monsoon,0.0,,1
VSF-16792,Delhi,Industrial,35.0,5.0,South Indian,Licensed,19893.7,400.0,2204.26,0,10.03,1.0,80.93,0.0,129.84,Summer,0.0,0.19,1
VSF-16793,Hyderabad,Industrial,39.0,17.12,Chinese,Pending Renewal,1687.88,73.0,0.0,5,7.84,8.0,65.71,0.0,114.42,Monsoon,1.0,0.29,0
VSF-16794,Kochi,Tourist Spot,20.0,3.88,Beverages,Expired,845.81,22.0,2588.39,1,11.18,5.0,,0.0,350.0,Monsoon,0.0,0.02,1
VSF-16795,Jaipur,Tourist Spot,40.0,15.39,North Indian,Licensed,697.6,49.0,3900.36,1,11.19,6.0,,0.0,51.79,Post-Monsoon,0.0,0.11,1
VSF-16796,Delhi,Industrial,24.0,0.88,Chinese,Unlicensed,1414.8,74.0,0.0,0,12.04,1.0,50.0,0.0,97.59,Post-Monsoon,0.0,0.17,0
VSF-16797,Mumbai,Tourist Spot,27.0,10.55,Fast Food,Licensed,2353.29,134.0,2103.27,0,12.49,7.0,49.13,1.0,256.77,Post-Monsoon,1.0,0.02,1
VSF-16798,Bengaluru,Industrial,32.0,2.7,Beverages,Licensed,1195.94,71.0,7701.42,2,6.25,9.0,80.62,0.0,72.26,Winter,0.0,0.16,1
VSF-16799,Jaipur,Industrial,31.0,8.62,Rolls & Wraps,Pending Renewal,1084.71,70.0,6694.01,0,6.43,0.0,30.0,0.0,13.32,Winter,0.0,0.25,1
VSF-16800,Lucknow,Transit Hub,47.0,40.98,South Indian,Unlicensed,1411.55,63.0,6619.29,0,7.02,9.0,,1.0,32.19,Winter,1.0,0.16,1
VSF-16801,Hyderabad,Residential,40.0,16.33,Seafood,Licensed,669.3,25.0,5051.79,0,7.14,1.0,,1.0,46.99,Summer,0.0,0.2,0
VSF-16802,Hyderabad,Residential,30.0,5.86,Fast Food,Licensed,1340.15,73.0,6673.04,3,7.28,9.0,44.91,0.0,52.43,Summer,1.0,0.17,1
VSF-16803,Mumbai,Commercial,34.0,10.51,Chaat,Unlicensed,2773.0,134.0,3013.88,0,11.41,9.0,65.84,0.0,251.86,Winter,1.0,0.02,1
VSF-16804,Kochi,Tourist Spot,40.0,18.4,Desserts & Sweets,Pending Renewal,681.5,29.0,0.0,0,7.38,4.0,25.0,0.0,269.44,Winter,1.0,0.2,1
VSF-16805,Delhi,Transit Hub,28.0,2.99,Desserts & Sweets,Pending Renewal,455.64,10.0,6434.85,0,7.77,15.0,46.17,1.0,116.81,Post-Monsoon,0.0,0.04,1
VSF-16806,Delhi,Residential,47.0,8.45,Grilled & BBQ,Unlicensed,1204.86,63.0,4635.08,4,11.58,4.0,,0.0,185.74,Monsoon,0.0,0.02,0
VSF-16807,Lucknow,Tourist Spot,46.0,7.55,Desserts & Sweets,Licensed,1660.29,100.0,1460.32,1,12.37,8.0,,0.0,75.28,Monsoon,0.0,0.16,1
VSF-16808,Jaipur,Tourist Spot,49.0,20.91,South Indian,Licensed,2265.75,114.0,5813.16,0,13.8,2.0,,0.0,35.88,Post-Monsoon,1.0,0.07,1
VSF-16809,Delhi,Tourist Spot,25.0,1.96,Seafood,Pending Renewal,1766.99,76.0,1426.84,0,10.51,3.0,,1.0,117.75,Summer,0.0,0.05,0
VSF-16810,Mumbai,Commercial,22.0,5.15,Fast Food,Licensed,,91.0,4477.6,0,,12.0,,0.0,258.95,Post-Monsoon,1.0,0.1,0
VSF-16811,Mumbai,Transit Hub,38.0,,North Indian,Licensed,887.11,41.0,0.0,4,6.72,12.0,85.0,0.0,304.14,Monsoon,0.0,0.13,0
VSF-16812,Bengaluru,University Area,27.0,10.8,South Indian,Licensed,708.16,40.0,0.0,4,10.26,6.0,70.0,0.0,110.39,Post-Monsoon,0.0,0.13,0
VSF-16813,Bengaluru,Residential,21.0,4.67,South Indian,Unlicensed,2321.78,112.0,0.0,2,7.28,8.0,,0.0,104.07,Post-Monsoon,0.0,0.01,1
VSF-16814,Bengaluru,Residential,31.0,11.27,South Indian,Licensed,742.35,,5787.12,0,6.54,3.0,68.95,0.0,105.97,Post-Monsoon,0.0,0.11,0
VSF-16815,Mumbai,Industrial,39.0,4.13,Beverages,Licensed,1313.52,89.0,,2,12.08,1.0,88.84,0.0,265.06,Summer,0.0,0.02,1
VSF-16816,Mumbai,University Area,21.0,4.56,Rolls & Wraps,,1765.31,102.0,6517.95,1,7.02,6.0,,0.0,330.77,Monsoon,1.0,0.29,0
VSF-16817,Hyderabad,Commercial,32.0,10.95,Beverages,Pending Renewal,764.28,51.0,2242.74,3,7.26,9.0,32.57,1.0,62.5,Post-Monsoon,0.0,0.28,0
VSF-16818,Lucknow,University Area,37.0,18.21,Grilled & BBQ,Pending Renewal,3293.74,182.0,,4,6.15,3.0,66.25,0.0,114.69,Monsoon,0.0,0.1,1
VSF-16819,Kochi,Tourist Spot,,13.03,Fast Food,Pending Renewal,1875.65,116.0,0.0,0,12.47,8.0,,0.0,279.35,Winter,0.0,,0
VSF-16820,Hyderabad,Residential,41.0,18.82,Fast Food,Licensed,,45.0,7714.03,0,7.92,0.0,,1.0,58.28,Winter,1.0,0.25,0
VSF-16821,Hyderabad,University Area,51.0,7.34,North Indian,Expired,799.0,43.0,5720.35,0,7.97,2.0,25.0,0.0,62.49,Summer,0.0,,1
VSF-16822,Bengaluru,Industrial,38.0,12.98,Chaat,Licensed,249.7,10.0,1889.08,2,11.34,5.0,33.44,0.0,91.51,Winter,0.0,0.12,0
VSF-16823,Delhi,Commercial,41.0,,South Indian,Licensed,2222.59,119.0,7430.5,0,6.43,15.0,50.0,0.0,89.75,Winter,0.0,0.03,1
VSF-16824,Delhi,Tourist Spot,46.0,2.87,Fast Food,Expired,2247.23,97.0,0.0,4,12.9,3.0,,0.0,122.66,Summer,0.0,0.24,1
VSF-16825,Delhi,Residential,39.0,4.07,Grilled & BBQ,Unlicensed,5404.63,269.0,7259.73,2,7.08,6.0,,0.0,108.48,Winter,0.0,0.28,1
VSF-16826,Hyderabad,University Area,40.0,12.25,South Indian,Licensed,2286.68,140.0,0.0,0,6.05,1.0,37.27,0.0,103.48,Monsoon,1.0,0.26,1
VSF-16827,Hyderabad,Tourist Spot,49.0,27.79,Fast Food,Pending Renewal,1095.98,38.0,,0,11.56,7.0,,1.0,43.7,Post-Monsoon,0.0,0.26,1
VSF-16828,Delhi,Commercial,25.0,3.96,Fast Food,Licensed,1118.91,46.0,0.0,0,10.43,9.0,50.0,0.0,112.45,Winter,0.0,0.19,1
VSF-16829,Jaipur,Industrial,55.0,28.27,Grilled & BBQ,Licensed,36891.58,400.0,966.42,2,12.82,9.0,90.0,1.0,71.0,Monsoon,0.0,0.17,1
VSF-16830,Delhi,University Area,39.0,3.79,Desserts & Sweets,Unlicensed,635.42,37.0,7313.38,0,12.3,2.0,29.45,0.0,194.19,Monsoon,0.0,0.11,1
VSF-16831,Mumbai,University Area,43.0,9.26,Fast Food,Pending Renewal,3300.99,174.0,1159.16,0,12.88,,94.12,0.0,255.25,Winter,0.0,0.03,1
VSF-16832,Hyderabad,Industrial,31.0,3.47,North Indian,Licensed,2637.51,128.0,5113.93,0,10.9,5.0,85.0,0.0,127.92,Monsoon,0.0,,0
VSF-16833,Delhi,Tourist Spot,46.0,27.76,Chinese,Licensed,2715.33,145.0,1535.48,0,6.67,3.0,,0.0,184.38,Monsoon,1.0,0.17,0
VSF-16834,Mumbai,University Area,41.0,8.93,Grilled & BBQ,Pending Renewal,1560.18,86.0,7570.41,0,10.6,8.0,,0.0,261.92,Post-Monsoon,0.0,0.23,0
VSF-16835,Pune,Transit Hub,42.0,6.46,Grilled & BBQ,Expired,,10.0,2517.21,0,6.06,12.0,,0.0,121.78,Monsoon,1.0,0.21,0
VSF-16836,Jaipur,Residential,26.0,5.54,Chaat,Unlicensed,2362.36,90.0,3308.09,3,11.62,4.0,85.36,0.0,10.02,Winter,0.0,0.21,0
VSF-16837,Pune,Transit Hub,36.0,7.64,Chaat,Licensed,1187.65,66.0,1629.77,0,11.31,8.0,90.0,0.0,94.63,Summer,0.0,,1
VSF-16838,Hyderabad,Residential,39.0,17.13,Desserts & Sweets,Licensed,15238.56,400.0,4568.74,0,13.4,6.0,,0.0,77.7,Summer,0.0,0.21,1
VSF-16839,Hyderabad,Industrial,29.0,7.87,Chaat,Licensed,655.33,41.0,5078.78,0,7.18,6.0,81.91,0.0,56.08,Post-Monsoon,0.0,0.23,1
VSF-16840,Delhi,Transit Hub,22.0,4.12,Desserts & Sweets,Licensed,,57.0,7371.46,4,7.75,18.0,28.7,0.0,114.31,Summer,0.0,0.14,0
VSF-16841,Mumbai,University Area,32.0,14.01,Fast Food,Pending Renewal,,71.0,6535.21,0,6.34,0.0,45.0,0.0,290.77,Monsoon,0.0,,0
VSF-16842,Delhi,Industrial,23.0,3.01,North Indian,Expired,1338.72,65.0,1333.36,1,10.79,1.0,,0.0,102.53,Post-Monsoon,1.0,0.12,1
VSF-16843,Lucknow,Transit Hub,28.0,5.41,Chinese,Pending Renewal,5445.37,253.0,3929.37,1,12.95,9.0,,0.0,29.85,Summer,0.0,0.28,1
VSF-16844,Hyderabad,Residential,30.0,9.42,Desserts & Sweets,Expired,908.56,47.0,0.0,1,11.27,6.0,65.0,0.0,51.29,Post-Monsoon,0.0,0.04,1
VSF-16845,Bengaluru,Residential,53.0,23.08,Desserts & Sweets,Licensed,788.48,40.0,7411.42,0,7.73,9.0,37.4,1.0,130.99,Monsoon,0.0,0.14,0
VSF-16846,Mumbai,Industrial,32.0,2.09,Rolls & Wraps,Licensed,1065.57,26.0,3542.76,0,7.88,3.0,,0.0,238.81,Summer,0.0,0.18,0
VSF-16847,Jaipur,Industrial,38.0,5.84,North Indian,Licensed,740.56,20.0,6674.72,2,7.11,8.0,50.81,,27.22,Post-Monsoon,1.0,0.27,1
VSF-16848,Kochi,University Area,31.0,4.35,South Indian,Unlicensed,4805.63,,2116.66,0,7.41,1.0,,0.0,294.38,Winter,0.0,0.12,1
VSF-16849,Bengaluru,Industrial,,6.13,Desserts & Sweets,Expired,713.26,39.0,7066.8,1,11.56,1.0,,0.0,86.97,Summer,0.0,0.28,0
VSF-16850,Kochi,Industrial,35.0,12.29,Fast Food,Licensed,38158.08,400.0,5868.84,0,6.32,,,0.0,268.04,Winter,1.0,0.1,1
VSF-16851,Hyderabad,Commercial,53.0,28.39,Seafood,Pending Renewal,1639.71,74.0,3246.26,0,11.32,19.0,23.66,1.0,45.14,Post-Monsoon,0.0,0.13,0
VSF-16852,Delhi,Industrial,24.0,7.35,Grilled & BBQ,Unlicensed,2449.31,149.0,7652.21,2,6.2,8.0,,0.0,118.36,Post-Monsoon,0.0,0.2,1
VSF-16853,Lucknow,Industrial,48.0,24.58,Beverages,Unlicensed,1170.47,47.0,4393.82,1,7.98,9.0,,0.0,26.17,Summer,0.0,0.09,0
VSF-16854,Delhi,Residential,23.0,3.53,Rolls & Wraps,Unlicensed,1968.21,105.0,4672.2,0,13.95,,20.0,0.0,174.72,Monsoon,0.0,0.04,0
VSF-16855,Hyderabad,Residential,,24.92,Chaat,Licensed,451.77,27.0,6140.86,0,12.27,0.0,86.1,0.0,31.07,Winter,0.0,0.24,1
VSF-16856,Mumbai,Residential,29.0,7.19,Seafood,Expired,2414.63,106.0,3268.19,0,11.64,6.0,75.72,0.0,254.42,Summer,0.0,0.25,1
VSF-16857,Kochi,Residential,37.0,17.82,North Indian,Licensed,3772.82,200.0,0.0,0,10.69,1.0,60.06,0.0,318.36,Post-Monsoon,0.0,,1
VSF-16858,Hyderabad,University Area,46.0,20.96,Desserts & Sweets,Licensed,609.51,43.0,7901.88,0,10.26,9.0,85.0,0.0,37.28,Winter,0.0,,1
VSF-16859,Mumbai,Residential,25.0,5.27,Beverages,Pending Renewal,1255.04,60.0,0.0,4,6.78,3.0,87.18,1.0,258.11,Post-Monsoon,0.0,0.27,0
VSF-16860,Bengaluru,Transit Hub,22.0,2.63,Rolls & Wraps,,2403.45,124.0,3695.43,0,12.5,7.0,85.0,0.0,88.77,Post-Monsoon,0.0,0.27,1
VSF-16861,Kochi,Industrial,35.0,0.67,Desserts & Sweets,Licensed,806.66,48.0,5825.07,0,6.7,1.0,,0.0,276.28,Winter,0.0,,1
VSF-16862,Delhi,Residential,51.0,22.4,Desserts & Sweets,Pending Renewal,,39.0,7294.88,3,6.29,3.0,,0.0,96.11,Winter,0.0,0.2,0
VSF-16863,Mumbai,Tourist Spot,30.0,6.03,Fast Food,Pending Renewal,1383.21,71.0,4711.22,0,13.32,1.0,,1.0,248.65,Summer,0.0,0.1,1
VSF-16864,Bengaluru,Tourist Spot,39.0,13.28,Chinese,Expired,4232.88,201.0,2436.61,0,10.18,6.0,22.59,0.0,113.92,Post-Monsoon,0.0,0.29,0
VSF-16865,Kochi,Tourist Spot,35.0,13.49,Chinese,Unlicensed,4781.69,252.0,3820.59,0,7.72,7.0,70.69,0.0,299.2,Winter,0.0,0.26,0
VSF-16866,Bengaluru,Commercial,48.0,18.13,North Indian,Licensed,678.93,37.0,2499.42,0,6.92,14.0,,1.0,103.45,Post-Monsoon,0.0,0.1,1
VSF-16867,Jaipur,Commercial,45.0,18.49,Grilled & BBQ,Licensed,961.93,40.0,5267.2,2,12.74,5.0,86.71,0.0,49.96,Summer,0.0,0.09,0
VSF-16868,Mumbai,Industrial,45.0,5.97,Fast Food,Licensed,4927.735687776347,4.0,1090.68,1,12.49,9.0,48.78,0.0,246.88,Summer,0.0,0.19,1
VSF-16869,Mumbai,Transit Hub,27.0,9.01,Beverages,Licensed,4636.53,205.0,4269.56,2,7.57,19.0,69.77,1.0,216.37,Winter,0.0,0.01,0
VSF-16870,Bengaluru,University Area,41.0,24.27,Chaat,Expired,,128.0,4796.19,1,10.13,2.0,28.54,1.0,63.25,Winter,0.0,0.16,0
VSF-16871,Pune,Transit Hub,37.0,14.47,North Indian,Licensed,752.72,47.0,0.0,1,10.04,8.0,,0.0,54.16,Winter,0.0,0.24,1
VSF-16872,Kochi,Commercial,40.0,14.44,North Indian,Expired,2331.18,112.0,4008.67,0,12.82,7.0,46.65,0.0,304.54,Summer,1.0,0.15,1
VSF-16873,Kochi,Commercial,41.0,7.57,Chinese,Licensed,1149.52,68.0,1676.52,0,6.2,7.0,,0.0,310.95,Post-Monsoon,0.0,0.05,0
VSF-16874,Mumbai,Residential,28.0,8.64,Fast Food,Expired,1450.26,51.0,1064.54,0,7.48,6.0,67.47,0.0,255.15,Summer,0.0,0.04,1
VSF-16875,Delhi,University Area,49.0,2.42,Chaat,Expired,2675.97,149.0,7173.42,0,10.93,8.0,51.41,0.0,97.62,Winter,0.0,0.05,1
VSF-16876,Mumbai,University Area,29.0,8.41,Desserts & Sweets,Pending Renewal,1096.4,22.0,0.0,0,11.98,9.0,,0.0,246.24,Post-Monsoon,0.0,0.16,0
VSF-16877,Delhi,Residential,23.0,4.94,South Indian,Licensed,2403.13,89.0,1843.44,0,11.63,7.0,25.31,0.0,112.58,Post-Monsoon,0.0,,1
VSF-16878,Delhi,Industrial,45.0,,Seafood,Expired,2378.44,133.0,6025.54,0,13.17,4.0,77.22,0.0,128.38,Summer,0.0,0.04,1
VSF-16879,Bengaluru,Tourist Spot,42.0,22.17,Rolls & Wraps,Licensed,360.0,10.0,847.59,2,7.91,0.0,90.9,0.0,95.31,Summer,0.0,0.03,1
VSF-16880,Lucknow,University Area,25.0,8.36,North Indian,Licensed,1653.41,93.0,6556.23,1,13.04,2.0,,0.0,21.37,Winter,0.0,0.07,1
VSF-16881,Hyderabad,Industrial,63.0,7.44,Desserts & Sweets,Unlicensed,818.89,40.0,2570.83,0,6.64,0.0,,0.0,48.85,Post-Monsoon,0.0,0.09,0
VSF-16882,Delhi,Transit Hub,48.0,29.89,Desserts & Sweets,Pending Renewal,3627.38,172.0,5864.06,0,10.94,10.0,70.98,1.0,98.2,Summer,0.0,0.2,1
VSF-16883,Hyderabad,Industrial,52.0,20.94,Chaat,Unlicensed,403.24,10.0,5518.26,0,6.08,6.0,,0.0,75.05,Post-Monsoon,0.0,0.27,0
VSF-16884,Mumbai,Commercial,51.0,26.86,Chaat,Licensed,5276.39,274.0,3867.74,0,6.94,19.0,89.88,0.0,268.41,Summer,0.0,0.2,0
VSF-16885,Mumbai,Residential,23.0,1.08,Beverages,Unlicensed,653.59,43.0,7781.75,2,7.49,5.0,60.0,0.0,236.79,Winter,0.0,0.29,1
VSF-16886,Kochi,Commercial,20.0,1.21,Chaat,Expired,,42.0,7138.57,2,6.5,6.0,85.0,0.0,316.37,Summer,0.0,0.1,0
VSF-16887,Mumbai,University Area,24.0,1.85,Rolls & Wraps,Licensed,1298.88,50.0,4483.63,2,12.28,5.0,,1.0,266.34,Summer,0.0,0.1,0
VSF-16888,Mumbai,Residential,20.0,2.23,Rolls & Wraps,Expired,870.26,35.0,5884.37,0,13.89,3.0,,0.0,230.18,Post-Monsoon,0.0,0.04,1
VSF-16889,Mumbai,Industrial,43.0,23.41,Fast Food,Licensed,645.63,42.0,1709.04,0,6.9,9.0,56.59,1.0,239.62,Winter,0.0,0.26,0
VSF-16890,Lucknow,University Area,32.0,12.16,Beverages,Licensed,1360.36,101.0,5616.37,2,7.74,8.0,,0.0,28.26,Post-Monsoon,0.0,0.24,1
VSF-16891,Hyderabad,Industrial,34.0,16.34,Fast Food,Unlicensed,1303.2,45.0,4489.28,0,6.35,4.0,21.36,1.0,48.68,Winter,0.0,,1
VSF-16892,Delhi,Transit Hub,45.0,16.17,Grilled & BBQ,Unlicensed,1426.55,68.0,7373.7,3,13.65,12.0,,0.0,102.45,Summer,0.0,0.08,0
VSF-16893,Mumbai,Industrial,43.0,7.64,Chaat,Licensed,2234.57,86.0,2626.43,0,6.49,3.0,75.78,0.0,256.02,Summer,1.0,0.24,1
VSF-16894,Kochi,Tourist Spot,40.0,13.0,Desserts & Sweets,Licensed,,62.0,1767.75,0,10.21,9.0,34.63,1.0,291.16,Winter,1.0,,0
VSF-16895,Mumbai,Tourist Spot,42.0,22.38,Grilled & BBQ,Pending Renewal,1406.06,59.0,6205.9,0,7.05,5.0,,0.0,245.96,Winter,1.0,0.05,1
VSF-16896,Jaipur,Industrial,42.0,,Chinese,Licensed,2776.32,138.0,,0,6.04,1.0,31.3,0.0,66.8,Monsoon,1.0,0.25,1
VSF-16897,Mumbai,Transit Hub,53.0,13.92,Rolls & Wraps,Licensed,695.98,37.0,5784.47,0,13.02,19.0,88.26,1.0,245.77,Summer,1.0,0.21,0
VSF-16898,Pune,Transit Hub,39.0,5.53,Desserts & Sweets,Licensed,750.64,37.0,3423.74,0,10.45,14.0,28.33,1.0,46.81,Winter,0.0,0.03,1
VSF-16899,Pune,University Area,45.0,24.07,North Indian,Licensed,1824.63,107.0,6487.74,0,12.67,7.0,,0.0,46.55,Winter,1.0,0.26,1
VSF-16900,Bengaluru,Transit Hub,50.0,18.88,Chaat,,1090.95,54.0,2963.28,1,7.44,15.0,57.77,1.0,109.86,Summer,0.0,0.01,1
VSF-16901,Mumbai,Industrial,52.0,19.68,Seafood,,2226.82,77.0,6034.57,0,6.9,9.0,94.46,0.0,266.56,Summer,0.0,0.24,0
VSF-16902,Lucknow,Industrial,43.0,1.59,Chinese,Licensed,3425.63,166.0,6943.85,0,13.31,8.0,,1.0,33.63,Winter,1.0,0.17,1
VSF-16903,Hyderabad,Industrial,41.0,3.33,North Indian,Expired,606.88,26.0,1875.55,0,7.17,4.0,,1.0,52.96,Summer,0.0,0.1,1
VSF-16904,Bengaluru,Tourist Spot,24.0,5.95,North Indian,Licensed,1333.1,84.0,1634.48,0,10.86,8.0,45.0,0.0,94.57,Winter,1.0,0.16,1
VSF-16905,Lucknow,Transit Hub,37.0,9.4,Chaat,Unlicensed,741.53,27.0,1967.72,0,11.46,5.0,,0.0,99.46,Monsoon,1.0,0.22,0
VSF-16906,Mumbai,University Area,24.0,4.18,Beverages,Pending Renewal,2078.49,88.0,2941.29,0,10.97,9.0,,0.0,232.41,Winter,0.0,0.15,1
VSF-16907,Delhi,Transit Hub,22.0,,Seafood,Unlicensed,2465.25,135.0,6400.13,0,6.55,10.0,40.0,0.0,99.71,Summer,0.0,0.15,0
VSF-16908,Mumbai,Transit Hub,45.0,28.52,Desserts & Sweets,Licensed,2397.39,110.0,,0,6.73,5.0,,0.0,344.45,Monsoon,0.0,0.23,0
VSF-16909,Delhi,Industrial,34.0,2.2,Grilled & BBQ,Licensed,971.04,42.0,0.0,0,10.21,1.0,,1.0,76.02,Winter,0.0,0.23,1
VSF-16910,Delhi,University Area,51.0,18.61,Chinese,Unlicensed,,94.0,1292.53,1,6.67,2.0,71.64,1.0,100.85,Post-Monsoon,0.0,0.14,0
VSF-16911,Kochi,Industrial,42.0,5.97,South Indian,Unlicensed,779.15,50.0,6711.2,1,6.93,9.0,,0.0,315.72,Post-Monsoon,1.0,0.21,0
VSF-16912,Mumbai,Tourist Spot,45.0,12.78,North Indian,,3461.0,193.0,6222.93,0,,9.0,35.0,1.0,238.67,Winter,0.0,0.24,0
VSF-16913,Hyderabad,Industrial,55.0,10.37,Grilled & BBQ,Pending Renewal,547.71,42.0,4498.21,1,11.85,0.0,,0.0,41.94,Winter,0.0,0.22,1
VSF-16914,Pune,University Area,33.0,9.22,Chaat,Licensed,1833.98,122.0,4960.5,0,12.75,9.0,27.42,0.0,78.57,Winter,0.0,0.18,1
VSF-16915,Hyderabad,Tourist Spot,48.0,14.19,Seafood,Pending Renewal,2020.63,102.0,4314.27,0,6.35,1.0,45.06,0.0,145.11,Monsoon,0.0,0.21,1
VSF-16916,Pune,Transit Hub,46.0,2.51,North Indian,Licensed,2248.19,125.0,5051.49,0,10.77,14.0,35.0,0.0,76.69,Post-Monsoon,0.0,0.1,0
VSF-16917,Lucknow,Industrial,35.0,,Beverages,Pending Renewal,973.94,23.0,6291.03,1,12.33,1.0,,1.0,62.61,Post-Monsoon,0.0,0.25,0
VSF-16918,Bengaluru,Transit Hub,46.0,25.0,Beverages,Expired,2955.3,141.0,0.0,0,10.39,6.0,51.51,1.0,88.91,Winter,0.0,0.06,0
VSF-16919,Mumbai,University Area,55.0,22.27,Seafood,Licensed,3615.91,177.0,0.0,0,11.43,8.0,,0.0,242.29,Post-Monsoon,0.0,,1
VSF-16920,Delhi,Residential,24.0,3.36,Seafood,Unlicensed,1325.38,70.0,2570.31,0,7.67,0.0,,0.0,153.81,Monsoon,0.0,0.19,1
VSF-16921,Bengaluru,Transit Hub,22.0,3.28,South Indian,Pending Renewal,1389.54,70.0,4013.55,3,6.79,8.0,,0.0,168.39,Monsoon,0.0,0.16,1
VSF-16922,Bengaluru,Tourist Spot,46.0,,Beverages,Licensed,1417.36,88.0,0.0,4,6.93,4.0,76.4,0.0,77.65,Post-Monsoon,1.0,0.29,0
VSF-16923,Kochi,Transit Hub,49.0,10.39,Grilled & BBQ,Licensed,2418.53,103.0,5996.72,0,11.85,18.0,66.05,0.0,303.36,Post-Monsoon,0.0,0.26,1
VSF-16924,Mumbai,Commercial,32.0,2.66,Beverages,Licensed,840.15,26.0,5629.26,0,6.34,19.0,78.11,1.0,221.93,Winter,0.0,0.02,1
VSF-16925,Delhi,Transit Hub,27.0,1.63,North Indian,Expired,993.21,35.0,6937.56,3,6.93,9.0,,0.0,104.57,Summer,0.0,0.16,0
VSF-16926,Delhi,Transit Hub,28.0,10.82,Beverages,Licensed,813.58,60.0,2304.98,0,11.71,9.0,89.39,0.0,148.15,Monsoon,0.0,,1
VSF-16927,Kochi,Tourist Spot,20.0,0.72,Seafood,Pending Renewal,1143.36,45.0,0.0,0,6.37,6.0,62.52,0.0,350.0,Monsoon,0.0,0.26,1
VSF-16928,Bengaluru,Residential,32.0,2.35,Seafood,Licensed,1429.79,85.0,6234.31,0,7.21,3.0,30.96,1.0,81.42,Summer,0.0,0.29,0
VSF-16929,Jaipur,Residential,25.0,1.94,Chinese,Licensed,472.38,27.0,0.0,2,6.61,2.0,67.31,1.0,36.8,Winter,0.0,0.25,1
VSF-16930,Bengaluru,Transit Hub,38.0,30.94,South Indian,Unlicensed,1374.69,92.0,7295.67,3,11.24,19.0,,0.0,149.06,Monsoon,0.0,0.19,1
VSF-16931,Bengaluru,Commercial,,,Seafood,Unlicensed,1800.57,77.0,4855.63,0,13.94,9.0,51.77,0.0,96.73,Post-Monsoon,0.0,0.25,0
VSF-16932,Delhi,Commercial,50.0,18.94,South Indian,Unlicensed,748.08,62.0,7992.66,4,13.58,,37.5,0.0,75.84,Winter,0.0,0.21,1
VSF-16933,Hyderabad,Transit Hub,54.0,14.22,Rolls & Wraps,Unlicensed,2812.76,161.0,5416.5,0,13.19,10.0,20.41,1.0,78.36,Summer,0.0,0.16,0
VSF-16934,Jaipur,Industrial,23.0,0.57,Seafood,Expired,1188.61,33.0,6047.51,0,10.71,7.0,,0.0,48.02,Post-Monsoon,0.0,0.08,1
VSF-16935,Jaipur,University Area,28.0,4.25,Beverages,Pending Renewal,1128.01,28.0,3453.99,0,12.15,2.0,,1.0,111.98,Monsoon,0.0,0.11,0
VSF-16936,Lucknow,Industrial,43.0,25.02,Beverages,Unlicensed,3407.24,159.0,4546.99,0,6.29,2.0,50.93,0.0,22.12,Winter,1.0,,1
VSF-16937,Jaipur,Industrial,43.0,20.2,Chaat,Pending Renewal,1195.18,77.0,5640.0,0,10.33,8.0,51.12,1.0,19.38,Summer,0.0,0.05,1
VSF-16938,Pune,Residential,32.0,4.55,Rolls & Wraps,Licensed,802.13,44.0,6875.34,1,11.26,4.0,80.04,0.0,82.92,Summer,1.0,0.12,0
VSF-16939,Hyderabad,Residential,22.0,3.23,Chinese,Pending Renewal,4015.49,205.0,,0,,1.0,,0.0,44.72,Winter,0.0,0.28,0
VSF-16940,Jaipur,University Area,33.0,10.31,Rolls & Wraps,Licensed,2548.95,128.0,2903.48,0,13.69,4.0,27.73,0.0,36.38,Winter,0.0,,0
VSF-16941,Delhi,Industrial,24.0,3.61,Beverages,Expired,391.23,30.0,6221.99,0,7.23,0.0,,0.0,74.21,Winter,0.0,0.09,1
VSF-16942,Delhi,Residential,,24.32,Rolls & Wraps,Licensed,3544.73,142.0,0.0,0,6.25,8.0,,0.0,107.04,Post-Monsoon,0.0,0.25,0
VSF-16943,Mumbai,Industrial,54.0,18.53,Beverages,Licensed,1300.74,75.0,7177.81,0,,6.0,35.0,1.0,225.15,Winter,0.0,0.07,0
VSF-16944,Mumbai,Industrial,,22.44,Desserts & Sweets,Licensed,5098.928296970089,4.0,6252.88,0,7.13,,30.42,0.0,318.5,Monsoon,0.0,0.17,0
VSF-16945,Delhi,Transit Hub,48.0,4.87,Rolls & Wraps,Pending Renewal,730.99,28.0,0.0,0,6.38,16.0,55.71,0.0,126.74,Summer,1.0,0.17,1
VSF-16946,Delhi,Commercial,29.0,6.52,Fast Food,Expired,1714.7,81.0,4312.5,0,13.34,13.0,41.52,1.0,99.29,Summer,1.0,0.04,0
VSF-16947,Lucknow,Tourist Spot,41.0,5.16,Desserts & Sweets,Expired,2202.47,100.0,4336.13,0,7.6,1.0,80.0,0.0,112.76,Monsoon,0.0,0.11,0
VSF-16948,Pune,University Area,48.0,20.81,Grilled & BBQ,Licensed,912.86,25.0,2273.44,0,10.23,2.0,84.98,0.0,79.85,Winter,0.0,0.22,1
